,District,Year-Month,CommName,Year,Month,Arrivals,Model,Weighted_Modal
1938,Vikarabad,2016-11-01,Maize,2016,Nov,85282.19999999998,1389.3387096774193,1404.1122414759468
1939,Vikarabad,2016-11-01,Paddy,2016,Nov,19576.0,1504.5806451612902,1719.5031160604822
1940,Vikarabad,2016-12-01,Maize,2016,Dec,66525.4,1405.754716981132,1407.5096699907103
1941,Vikarabad,2016-12-01,Paddy,2016,Dec,18014.0,1364.25,1358.6603752636838
1942,Vikarabad,2017-01-01,Maize,2017,Jan,10457.1,1466.8157894736842,1459.849030802039
1943,Vikarabad,2017-01-01,Paddy,2017,Jan,1811.0,1446.3157894736842,1405.2263942573163
1944,Vikarabad,2017-02-01,Maize,2017,Feb,1303.6,1481.3333333333333,1481.9380177968703
1945,Vikarabad,2017-02-01,Paddy,2017,Feb,53.0,1615.0,1637.4528301886792
1946,Vikarabad,2017-03-01,Maize,2017,Mar,318.5,1438.8,1426.796546310832
1947,Vikarabad,2017-03-01,Paddy,2017,Mar,7.0,1700.0,1700.0
1948,Vikarabad,2017-04-01,Maize,2017,Apr,7810.599999999999,1534.659090909091,1568.4594909481987
1949,Vikarabad,2017-04-01,Paddy,2017,Apr,1189.0,1392.7692307692307,1377.7031118587047
1950,Vikarabad,2017-05-01,Maize,2017,May,11547.800000000001,1559.7058823529412,1501.3331024091167
1951,Vikarabad,2017-05-01,Paddy,2017,May,51701.4,1375.7333333333333,1338.9446320602538
1952,Vikarabad,2017-06-01,Maize,2017,Jun,5238.4,1537.2692307692307,1533.6304787721444
1953,Vikarabad,2017-06-01,Paddy,2017,Jun,13906.4,1474.5576923076924,1451.7796122648565
1954,Vikarabad,2017-07-01,Maize,2017,Jul,392.4,1531.5714285714287,1550.8995922528034
1955,Vikarabad,2017-07-01,Paddy,2017,Jul,492.0,1513.3636363636363,1529.0630081300812
1956,Vikarabad,2017-08-01,Maize,2017,Aug,74.8,1540.75,1600.3716577540108
1957,Vikarabad,2017-08-01,Paddy,2017,Aug,47.0,1476.6666666666667,1484.468085106383
1958,Vikarabad,2017-09-01,Maize,2017,Sep,130.0,1420.0,1463.076923076923
1959,Vikarabad,2017-09-01,Paddy,2017,Sep,22.0,1437.5,1436.3636363636363
1960,Vikarabad,2017-10-01,Maize,2017,Oct,10248.2,1263.8125,1263.6798267012744
1961,Vikarabad,2017-10-01,Paddy,2017,Oct,42.0,1525.0,1509.5238095238096
1962,Vikarabad,2017-11-01,Maize,2017,Nov,94077.4,1323.390625,1311.7088737571403
1963,Vikarabad,2017-11-01,Paddy,2017,Nov,27299.6,1479.6857142857143,1485.0072162229485
1964,Vikarabad,2017-12-01,Chillies(Dry),2017,Dec,20.0,5610.0,5610.0
1965,Vikarabad,2017-12-01,Maize,2017,Dec,48055.9,1332.0,1316.112344165857
1966,Vikarabad,2017-12-01,Paddy,2017,Dec,26790.8,1587.5454545454545,1574.7009794407036
1967,Vikarabad,2018-01-01,Chillies(Dry),2018,Jan,7.0,5610.0,5610.0
1968,Vikarabad,2018-01-01,Maize,2018,Jan,10624.2,1243.6,1267.0993580693134
1969,Vikarabad,2018-01-01,Paddy,2018,Jan,227.0,1621.8,1615.8898678414098
1970,Vikarabad,2018-02-01,Maize,2018,Feb,2327.1,1239.888888888889,1241.334880323149
1971,Vikarabad,2018-03-01,Maize,2018,Mar,1078.5,1224.25,1227.2917941585536
1972,Vikarabad,2018-04-01,Maize,2018,Apr,2045.5,1242.0,1244.039843559032
1973,Vikarabad,2018-04-01,Paddy,2018,Apr,789.0,1422.25,1425.915082382763
1974,Vikarabad,2018-05-01,Maize,2018,May,7383.6,1243.5384615384614,1244.212619860231
1975,Vikarabad,2018-05-01,Paddy,2018,May,61946.0,1387.2758620689656,1380.9701514222065
1976,Vikarabad,2018-06-01,Maize,2018,Jun,2443.6,1293.0,1281.4687755770176
1977,Vikarabad,2018-06-01,Paddy,2018,Jun,15329.0,1559.8076923076924,1549.4114423641463
1978,Vikarabad,2018-07-01,Maize,2018,Jul,32.0,1290.5,1312.15625
1979,Vikarabad,2018-07-01,Paddy,2018,Jul,617.0,1495.75,1485.9611021069693
1980,Vikarabad,2018-08-01,Paddy,2018,Aug,249.0,1559.3333333333333,1591.5502008032129
1981,Vikarabad,2018-09-01,Maize,2018,Sep,156.0,1370.0,1370.0
1982,Vikarabad,2018-10-01,Maize,2018,Oct,3664.0,1410.3,1449.7409934497816
1983,Vikarabad,2018-10-01,Paddy,2018,Oct,92.0,1615.0,1615.0
1984,Vikarabad,2018-11-01,Maize,2018,Nov,9022.5,1525.764705882353,1532.8758104738154
1985,Vikarabad,2018-11-01,Paddy,2018,Nov,15516.0,1543.2,1549.6443155452437
1986,Vikarabad,2018-12-01,Maize,2018,Dec,3452.0,1845.2727272727273,1793.659617612978
1987,Vikarabad,2018-12-01,Paddy,2018,Dec,30226.0,1689.6,1562.729967577582
1988,Vikarabad,2019-01-01,Maize,2019,Jan,2084.0,1728.8333333333333,1776.5926103646832
1989,Vikarabad,2019-01-01,Paddy,2019,Jan,3657.0,1574.5882352941176,1571.2666119770304
1990,Vikarabad,2019-02-01,Maize,2019,Feb,25.0,1854.0,1854.0
1991,Vikarabad,2019-02-01,Paddy,2019,Feb,289.0,1560.0,1585.2595155709344
1992,Vikarabad,2019-03-01,Maize,2019,Mar,65.5,1793.6666666666667,1856.679389312977
1993,Vikarabad,2019-04-01,Maize,2019,Apr,356.0,1981.6666666666667,2067.4887640449438
1994,Vikarabad,2019-04-01,Paddy,2019,Apr,43.129999999999995,1653.3333333333333,1570.5958729422678
1995,Vikarabad,2019-05-01,Maize,2019,May,155.5,2065.8333333333335,2070.4565916398715
1996,Vikarabad,2019-05-01,Paddy,2019,May,23683.22,1693.125,1663.3901597840159
1997,Vikarabad,2019-06-01,Maize,2019,Jun,21.0,2180.0,2180.0
1998,Vikarabad,2019-06-01,Paddy,2019,Jun,5779.12,1527.25,1526.8953785351403
1999,Vikarabad,2019-07-01,Paddy,2019,Jul,71.0,1523.2,1568.4788732394366
2000,Vikarabad,2019-08-01,Paddy,2019,Aug,36.0,1700.0,1700.0
2001,Vikarabad,2019-09-01,Maize,2019,Sep,22.0,1750.0,1750.0
2002,Vikarabad,2019-10-01,Maize,2019,Oct,725.6,1798.5,1809.068632855568
2003,Vikarabad,2019-11-01,Maize,2019,Nov,40965.17999999999,1718.21875,1720.386021738462
2004,Vikarabad,2019-11-01,Paddy,2019,Nov,2385.55,1570.4444444444443,1557.1277063989435
2005,Vikarabad,2019-12-01,Maize,2019,Dec,40947.899999999994,2040.9,2038.378183008164
2006,Vikarabad,2019-12-01,Paddy,2019,Dec,8148.65,1808.75,1772.1858835512633
2007,Wanaparthy,2015-10-01,Maize,2015,Oct,46071.0,1316.952380952381,1308.297779514228
2008,Wanaparthy,2015-10-01,Paddy,2015,Oct,763.0,1280.4285714285713,1279.1363040629096
2009,Wanaparthy,2015-11-01,Maize,2015,Nov,30130.0,1447.7142857142858,1418.090706936608
2010,Wanaparthy,2015-11-01,Paddy,2015,Nov,4904.0,1539.3333333333333,1544.4116027732464
2011,Wanaparthy,2015-12-01,Maize,2015,Dec,1051.0,1484.9,1506.1132254995243
2012,Wanaparthy,2015-12-01,Paddy,2015,Dec,2205.0,1550.5238095238096,1525.4122448979592
2013,Wanaparthy,2016-01-01,Paddy,2016,Jan,129.0,1434.1,1473.4341085271317
2014,Wanaparthy,2016-02-01,Maize,2016,Feb,55.0,1409.0,1409.0
2015,Wanaparthy,2016-03-01,Maize,2016,Mar,351.0,1310.6666666666667,1374.7150997150998
2016,Wanaparthy,2016-03-01,Paddy,2016,Mar,272.0,1384.6363636363637,1410.1176470588234
2017,Wanaparthy,2016-10-01,Maize,2016,Oct,78382.0,1302.6190476190477,1307.112092061953
2018,Wanaparthy,2016-10-01,Paddy,2016,Oct,1771.0,1437.875,1505.9757199322416
2019,Wanaparthy,2016-11-01,Maize,2016,Nov,26323.0,1380.875,1372.53633704365
2020,Wanaparthy,2016-11-01,Paddy,2016,Nov,15526.0,1505.125,1498.5111425995105
2021,Wanaparthy,2016-12-01,Maize,2016,Dec,1584.0,1404.7058823529412,1407.0227272727273
2022,Wanaparthy,2016-12-01,Paddy,2016,Dec,12330.0,1522.298611111111,1519.7772641254394
2023,Wanaparthy,2017-01-01,Maize,2017,Jan,20.0,1421.0,1421.0
2024,Wanaparthy,2017-01-01,Paddy,2017,Jan,2351.0,1555.25,1543.4585282858359
2025,Wanaparthy,2017-02-01,Paddy,2017,Feb,7.0,2142.0,2142.0
2026,Wanaparthy,2017-03-01,Maize,2017,Mar,344.0,1433.375,1433.218023255814
2027,Wanaparthy,2017-03-01,Paddy,2017,Mar,262.0,1487.25,1483.7290076335878
2028,Wanaparthy,2017-04-01,Maize,2017,Apr,179.0,1365.5,1376.0335195530727
2029,Wanaparthy,2017-04-01,Paddy,2017,Apr,16206.9,1565.9848484848485,1561.8137645077097
2030,Wanaparthy,2017-05-01,Maize,2017,May,31.0,1205.0,1147.4193548387098
2031,Wanaparthy,2017-05-01,Paddy,2017,May,8577.7,1470.4848484848485,1479.349009641279
2032,Wanaparthy,2017-06-01,Paddy,2017,Jun,156.0,1479.84375,1477.2275641025642
2033,Wanaparthy,2017-07-01,Paddy,2017,Jul,7.0,1659.0,1659.0
2034,Wanaparthy,2017-09-01,Maize,2017,Sep,4703.0,1144.1333333333334,1110.891771209866
2035,Wanaparthy,2017-09-01,Paddy,2017,Sep,258.0,1497.1538461538462,1519.984496124031
2036,Wanaparthy,2017-10-01,Maize,2017,Oct,30134.0,1100.0,1100.0
2037,Wanaparthy,2017-10-01,Paddy,2017,Oct,786.0,1492.3076923076924,1552.129134860051
2038,Wanaparthy,2017-11-01,Maize,2017,Nov,38522.0,1141.4782608695652,1142.5804215772805
2039,Wanaparthy,2017-11-01,Paddy,2017,Nov,25417.0,1621.9074074074074,1593.2888814572923
2040,Wanaparthy,2017-12-01,Maize,2017,Dec,1656.0,1193.95,1190.7216183574878
2041,Wanaparthy,2017-12-01,Paddy,2017,Dec,8827.7,1784.6704545454545,1709.8083419237173
2042,Wanaparthy,2018-01-01,Maize,2018,Jan,77.0,1205.0,1203.1818181818182
2043,Wanaparthy,2018-01-01,Paddy,2018,Jan,310.0,1729.423076923077,1730.225806451613
2044,Wanaparthy,2018-02-01,Maize,2018,Feb,58.0,1140.0,1138.6206896551723
2045,Wanaparthy,2018-02-01,Paddy,2018,Feb,35.0,1648.0,1604.4
2046,Wanaparthy,2018-03-01,Maize,2018,Mar,28.0,1100.0,1100.0
2047,Wanaparthy,2018-03-01,Paddy,2018,Mar,311.0,1569.3181818181818,1675.2942122186496
2048,Wanaparthy,2018-04-01,Maize,2018,Apr,494.0,1166.9,1173.0587044534414
2049,Wanaparthy,2018-04-01,Paddy,2018,Apr,25584.8,1521.5166666666667,1533.5569166067353
2050,Wanaparthy,2018-05-01,Maize,2018,May,808.0,1138.75,1159.6274752475247
2051,Wanaparthy,2018-05-01,Paddy,2018,May,17225.0,1466.0217391304348,1532.0528882438316
2052,Wanaparthy,2018-06-01,Maize,2018,Jun,48.0,1100.0,1100.0
2053,Wanaparthy,2018-06-01,Paddy,2018,Jun,320.0,1393.0,1407.596875
2054,Wanaparthy,2018-07-01,Paddy,2018,Jul,21.0,1580.6666666666667,1580.6666666666667
2055,Wanaparthy,2018-08-01,Paddy,2018,Aug,7.0,1300.0,1300.0
2056,Wanaparthy,2018-09-01,Maize,2018,Sep,2078.0,1159.5,1126.4080846968238
2057,Wanaparthy,2018-09-01,Paddy,2018,Sep,148.0,1493.7142857142858,1483.3918918918919
2058,Wanaparthy,2018-10-01,Maize,2018,Oct,6638.0,1300.6190476190477,1271.9251280506176
2059,Wanaparthy,2018-10-01,Paddy,2018,Oct,962.0,1568.6190476190477,1597.3414760914761
2060,Wanaparthy,2018-11-01,Maize,2018,Nov,6376.0,1450.7619047619048,1444.9212672521958
2061,Wanaparthy,2018-11-01,Paddy,2018,Nov,7118.0,1635.448275862069,1638.1592160719304
2062,Wanaparthy,2018-12-01,Maize,2018,Dec,634.0,1563.5384615384614,1555.2523659305994
2063,Wanaparthy,2018-12-01,Paddy,2018,Dec,4764.2,1700.7837037037038,1693.443341589354
2064,Wanaparthy,2019-01-01,Paddy,2019,Jan,591.0,1697.7142857142858,1720.3730964467004
2065,Wanaparthy,2019-02-01,Paddy,2019,Feb,81.0,1653.0,1594.4444444444443
2066,Wanaparthy,2019-03-01,Paddy,2019,Mar,305.0,1651.3,1743.7934426229508
2067,Wanaparthy,2019-04-01,Maize,2019,Apr,11.0,1860.0,1860.0
2068,Wanaparthy,2019-04-01,Paddy,2019,Apr,4118.0,1615.125,1618.800874210782
2069,Wanaparthy,2019-05-01,Paddy,2019,May,1698.0,1604.925,1598.008539458186
2070,Wanaparthy,2019-06-01,Paddy,2019,Jun,14.0,1511.0,1511.0
2071,Wanaparthy,2019-07-01,Paddy,2019,Jul,7.0,1370.0,1370.0
2072,Wanaparthy,2019-09-01,Maize,2019,Sep,8.0,1360.0,1360.0
2073,Wanaparthy,2019-09-01,Paddy,2019,Sep,109.0,1655.0,1619.4495412844037
2074,Wanaparthy,2019-10-01,Maize,2019,Oct,2013.0,1473.764705882353,1478.1430700447095
2075,Wanaparthy,2019-10-01,Paddy,2019,Oct,239.0,1665.65,1656.3451882845188
2076,Wanaparthy,2019-11-01,Maize,2019,Nov,6817.0,1676.5,1665.1493325509755
2077,Wanaparthy,2019-11-01,Paddy,2019,Nov,7312.0,1615.6458333333333,1629.0417122538292
2078,Wanaparthy,2019-12-01,Maize,2019,Dec,412.0,1804.3333333333333,1754.618932038835
2079,Wanaparthy,2019-12-01,Paddy,2019,Dec,9670.0,1699.75,1681.571923474664
2080,Warangal Rural,2015-10-01,Cotton,2015,Oct,3947.0,3618.125,3711.2414492019257
2081,Warangal Rural,2015-10-01,Maize,2015,Oct,22176.0,1344.1666666666667,1337.809117965368
2082,Warangal Rural,2015-11-01,Cotton,2015,Nov,3491.0,3832.608695652174,3836.3720996849042
2083,Warangal Rural,2015-11-01,Maize,2015,Nov,11971.0,1328.4782608695652,1322.6877453846796
2084,Warangal Rural,2015-12-01,Cotton,2015,Dec,5183.0,3936.4545454545455,4036.4715415782366
2085,Warangal Rural,2015-12-01,Maize,2015,Dec,834.0,1461.2307692307693,1489.0347721822543
2086,Warangal Rural,2016-01-01,Cotton,2016,Jan,13846.0,4197.380952380952,4201.2859309547885
2087,Warangal Rural,2016-01-01,Maize,2016,Jan,199.0,1408.375,1408.1608040201006
2088,Warangal Rural,2016-09-01,Maize,2016,Sep,347.0,1665.2222222222222,1666.700288184438
2089,Warangal Rural,2016-10-01,Cotton,2016,Oct,3151.0,4594.62962962963,4643.029197080292
2090,Warangal Rural,2016-10-01,Maize,2016,Oct,45827.0,1475.4736842105262,1523.535928601043
2091,Warangal Rural,2016-11-01,Cotton,2016,Nov,7566.0,4564.545454545455,4381.38977002379
2092,Warangal Rural,2016-11-01,Maize,2016,Nov,4862.0,1594.1,1560.9617441382147
2093,Warangal Rural,2016-11-01,Paddy,2016,Nov,1216.0,1476.6666666666667,1476.4802631578948
2094,Warangal Rural,2016-12-01,Cotton,2016,Dec,6240.41,4842.132352941177,4889.558698867542
2095,Warangal Rural,2016-12-01,Maize,2016,Dec,3150.0,1653.6538461538462,1486.7203174603176
2096,Warangal Rural,2016-12-01,Paddy,2016,Dec,23038.2,1782.1014492753625,1509.8131798491202
2097,Warangal Rural,2017-01-01,Cotton,2017,Jan,5923.21,5206.307692307692,5289.520462722071
2098,Warangal Rural,2017-01-01,Maize,2017,Jan,114.0,1408.0,1408.9122807017543
2099,Warangal Rural,2017-02-01,Cotton,2017,Feb,14713.0,5177.714285714285,5163.581866376674
2100,Warangal Rural,2017-02-01,Maize,2017,Feb,112.0,1430.75,1424.4375
2101,Warangal Rural,2017-03-01,Cotton,2017,Mar,12142.4,4970.033898305085,5022.4169027539865
2102,Warangal Rural,2017-03-01,Maize,2017,Mar,9297.8,1400.2093023255813,1398.0397298285618
2103,Warangal Rural,2017-04-01,Cotton,2017,Apr,6328.5,4960.129032258064,4921.113375997472
2104,Warangal Rural,2017-04-01,Maize,2017,Apr,9444.4,1486.4857142857143,1493.7718648087757
2105,Warangal Rural,2017-04-01,Paddy,2017,Apr,32998.4,1510.0,1510.0
2106,Warangal Rural,2017-05-01,Cotton,2017,May,2340.5,4681.387096774193,4780.59816278573
2107,Warangal Rural,2017-05-01,Maize,2017,May,7306.0,1417.030303030303,1436.8642211880647
2108,Warangal Rural,2017-05-01,Paddy,2017,May,176459.69999999998,1497.7611940298507,1504.998484073134
2109,Warangal Rural,2017-06-01,Cotton,2017,Jun,1412.0,4711.129032258064,4746.0162889518415
2110,Warangal Rural,2017-06-01,Maize,2017,Jun,253.0,1438.0,1446.8379446640315
2111,Warangal Rural,2017-07-01,Cotton,2017,Jul,1989.0,4723.0,4814.353946706888
2112,Warangal Rural,2017-07-01,Maize,2017,Jul,64.0,1315.0,1482.96875
2113,Warangal Rural,2017-08-01,Cotton,2017,Aug,788.0,4745.434782608696,4787.642766497462
2114,Warangal Rural,2017-09-01,Cotton,2017,Sep,114.0,4207.692307692308,4262.368421052632
2115,Warangal Rural,2017-09-01,Maize,2017,Sep,9067.0,1275.1818181818182,1268.5956766295358
2116,Warangal Rural,2017-10-01,Cotton,2017,Oct,2913.2,3711.263414634146,3847.6415625429086
2117,Warangal Rural,2017-10-01,Maize,2017,Oct,22549.5,1312.8243243243244,1321.4896560899356
2118,Warangal Rural,2017-11-01,Cotton,2017,Nov,21924.849999999995,4136.6463414634145,4182.970738682363
2119,Warangal Rural,2017-11-01,Maize,2017,Nov,16089.5,1239.342105263158,1303.1878088194164
2120,Warangal Rural,2017-11-01,Paddy,2017,Nov,1722.63,1578.888888888889,1575.782205116595
2121,Warangal Rural,2017-12-01,Cotton,2017,Dec,11935.25,4515.111111111111,4517.872210468989
2122,Warangal Rural,2017-12-01,Maize,2017,Dec,2867.0,1242.4,1244.4482036972445
2123,Warangal Rural,2017-12-01,Paddy,2017,Dec,200.0,1100.0,1100.0
2124,Warangal Rural,2018-01-01,Cotton,2018,Jan,11722.0,4646.419354838709,4680.118964340556
2125,Warangal Rural,2018-01-01,Maize,2018,Jan,848.8,1210.25,1208.9099905749295
2126,Warangal Rural,2018-02-01,Cotton,2018,Feb,5420.0,4286.046511627907,4287.123616236162
2127,Warangal Rural,2018-02-01,Maize,2018,Feb,5336.5,1190.2105263157894,1195.6833130328866
2128,Warangal Rural,2018-03-01,Cotton,2018,Mar,3319.0,3972.5,4109.873455860199
2129,Warangal Rural,2018-03-01,Maize,2018,Mar,13268.0,1188.448275862069,1188.7334941211939
2130,Warangal Rural,2018-04-01,Cotton,2018,Apr,1649.5,3680.681818181818,3827.63867838739
2131,Warangal Rural,2018-04-01,Maize,2018,Apr,12171.0,1178.4615384615386,1181.5406293648837
2132,Warangal Rural,2018-05-01,Cotton,2018,May,435.0,3570.0,3570.9655172413795
2133,Warangal Rural,2018-05-01,Maize,2018,May,17603.0,1216.3333333333333,1321.738908140658
2134,Warangal Rural,2018-05-01,Paddy,2018,May,1064.0,1590.0,1590.0
2135,Warangal Rural,2018-06-01,Cotton,2018,Jun,1486.5,4477.592592592592,4662.055163134881
2136,Warangal Rural,2018-06-01,Maize,2018,Jun,495.0,1210.0,1199.260606060606
2137,Warangal Rural,2018-07-01,Cotton,2018,Jul,614.0,5063.461538461538,5142.385993485342
2138,Warangal Rural,2018-08-01,Cotton,2018,Aug,23.0,4950.0,4950.0
2139,Warangal Rural,2018-09-01,Maize,2018,Sep,5431.0,1379.75,1383.3713864849935
2140,Warangal Rural,2018-10-01,Cotton,2018,Oct,2609.0,5433.658536585366,5500.636259103105
2141,Warangal Rural,2018-10-01,Maize,2018,Oct,41482.5,1550.8863636363637,1581.3511962875912
2142,Warangal Rural,2018-11-01,Cotton,2018,Nov,11331.4,5433.35,5420.081552147131
2143,Warangal Rural,2018-11-01,Maize,2018,Nov,14537.0,1561.72,1600.0225975098026
2144,Warangal Rural,2018-11-01,Paddy,2018,Nov,663.0,1735.0,1735.0
2145,Warangal Rural,2018-12-01,Cotton,2018,Dec,15274.3,5383.903846153846,5404.1470116470155
2146,Warangal Rural,2018-12-01,Maize,2018,Dec,1122.0,1618.0,1613.4010695187167
2147,Warangal Rural,2018-12-01,Paddy,2018,Dec,6484.0,1758.3333333333333,1759.4947563232572
2148,Warangal Rural,2019-01-01,Cotton,2019,Jan,7409.4,5245.875,5222.991031662483
2149,Warangal Rural,2019-01-01,Maize,2019,Jan,524.0,1755.2857142857142,1751.6641221374045
2150,Warangal Rural,2019-02-01,Cotton,2019,Feb,13710.1,5078.3050847457625,5221.243061684451
2151,Warangal Rural,2019-02-01,Maize,2019,Feb,7058.0,1957.2307692307693,1945.7079909322754
2152,Warangal Rural,2019-03-01,Cotton,2019,Mar,1765.9,5139.671052631579,5241.692621326236
2153,Warangal Rural,2019-03-01,Maize,2019,Mar,17282.0,1910.452380952381,1878.1242911700035
2154,Warangal Rural,2019-04-01,Cotton,2019,Apr,732.5,5483.0,5543.610921501707
2155,Warangal Rural,2019-04-01,Maize,2019,Apr,10432.0,2077.153846153846,2082.5541602760736
2156,Warangal Rural,2019-04-01,Paddy,2019,Apr,11058.8,1770.0,1770.0000000000002
2157,Warangal Rural,2019-05-01,Cotton,2019,May,359.5,5464.482758620689,5512.280945757997
2158,Warangal Rural,2019-05-01,Maize,2019,May,9381.8,1988.0,1966.4422605470168
2159,Warangal Rural,2019-05-01,Paddy,2019,May,6554.8,1770.0,1770.0
2160,Warangal Rural,2019-06-01,Cotton,2019,Jun,295.0,5421.428571428572,5395.559322033899
2161,Warangal Rural,2019-06-01,Maize,2019,Jun,153.0,2009.8,2022.0
2162,Warangal Rural,2019-09-01,Maize,2019,Sep,761.0,2166.0,2229.5716162943495
2163,Warangal Rural,2019-10-01,Cotton,2019,Oct,342.0,4000.0,3966.6666666666665
2164,Warangal Rural,2019-10-01,Maize,2019,Oct,24514.0,2010.0,2011.799502325202
2165,Warangal Rural,2019-11-01,Cotton,2019,Nov,4920.9,4537.491228070176,4694.730709829503
2166,Warangal Rural,2019-11-01,Maize,2019,Nov,27272.0,1805.0487804878048,1743.434291581109
2167,Warangal Rural,2019-12-01,Cotton,2019,Dec,23664.6,4880.55737704918,5294.717588719015
2168,Warangal Rural,2019-12-01,Maize,2019,Dec,3462.0,1933.2307692307693,1938.5854997111496
2169,Warangal Urban,2014-01-01,Chillies(Dry),2014,Jan,12884.0,5600.454545454545,5604.882024216082
2170,Warangal Urban,2014-01-01,Cotton,2014,Jan,132705.79999999996,4491.318181818182,4489.002439983783
2171,Warangal Urban,2014-01-01,Maize,2014,Jan,3459.0,1136.409090909091,1135.733738074588
2172,Warangal Urban,2014-01-01,Paddy,2014,Jan,7729.0,1464.8181818181818,1474.0275585457368
2173,Warangal Urban,2014-02-01,Chillies(Dry),2014,Feb,31594.0,5610.0,5610.0
2174,Warangal Urban,2014-02-01,Cotton,2014,Feb,109581.79999999997,4481.944444444444,4477.599108611102
2175,Warangal Urban,2014-02-01,Maize,2014,Feb,5685.0,1255.6666666666667,1292.168865435356
2176,Warangal Urban,2014-02-01,Paddy,2014,Feb,2104.0,1437.0357142857142,1432.0152091254754
2177,Warangal Urban,2014-03-01,Chillies(Dry),2014,Mar,74183.0,5610.0,5610.0
2178,Warangal Urban,2014-03-01,Cotton,2014,Mar,143527.79999999993,4298.409090909091,4301.327464087097
2179,Warangal Urban,2014-03-01,Maize,2014,Mar,11532.0,1234.409090909091,1236.2985605272286
2180,Warangal Urban,2014-03-01,Paddy,2014,Mar,667.0,1431.5625,1479.0704647676162
2181,Warangal Urban,2014-04-01,Chillies(Dry),2014,Apr,56000.0,5610.0,5610.0
2182,Warangal Urban,2014-04-01,Cotton,2014,Apr,115866.59999999995,4491.666666666667,4491.707360015742
2183,Warangal Urban,2014-04-01,Maize,2014,Apr,21895.0,1236.0833333333333,1240.1136789221284
2184,Warangal Urban,2014-04-01,Paddy,2014,Apr,2459.0,1355.7857142857142,1352.938186254575
2185,Warangal Urban,2014-05-01,Chillies(Dry),2014,May,29630.0,5610.0,5610.0
2186,Warangal Urban,2014-05-01,Cotton,2014,May,114534.79999999997,4509.523809523809,4513.578755103253
2187,Warangal Urban,2014-05-01,Maize,2014,May,28157.0,1187.3809523809523,1191.0230138153922
2188,Warangal Urban,2014-05-01,Paddy,2014,May,17185.0,1348.421052631579,1348.6610416060519
2189,Warangal Urban,2014-06-01,Chillies(Dry),2014,Jun,7932.0,4885.75,5003.074886535552
2190,Warangal Urban,2014-06-01,Cotton,2014,Jun,106765.4,4500.0,4507.267522999024
2191,Warangal Urban,2014-06-01,Maize,2014,Jun,8678.0,1213.9130434782608,1197.9759161097027
2192,Warangal Urban,2014-06-01,Paddy,2014,Jun,4236.0,1338.9130434782608,1338.0376534466477
2193,Warangal Urban,2014-07-01,Chillies(Dry),2014,Jul,504.0,4584.0625,4484.930555555556
2194,Warangal Urban,2014-07-01,Cotton,2014,Jul,76355.4,4731.578947368421,4749.697336403188
2195,Warangal Urban,2014-07-01,Maize,2014,Jul,1282.0,1284.0,1284.9438377535103
2196,Warangal Urban,2014-07-01,Paddy,2014,Jul,636.0,1385.8333333333333,1354.677672955975
2197,Warangal Urban,2014-08-01,Chillies(Dry),2014,Aug,130.0,4033.0,4280.461538461538
2198,Warangal Urban,2014-08-01,Cotton,2014,Aug,52661.0,4633.333333333333,4624.422247963388
2199,Warangal Urban,2014-08-01,Maize,2014,Aug,443.0,1248.1176470588234,1252.334085778781
2200,Warangal Urban,2014-08-01,Paddy,2014,Aug,22.0,1330.0,1330.0
2201,Warangal Urban,2014-09-01,Chillies(Dry),2014,Sep,421.0,4589.565217391304,4836.983372921615
2202,Warangal Urban,2014-09-01,Cotton,2014,Sep,87986.79999999999,4316.666666666667,4330.135202098497
2203,Warangal Urban,2014-09-01,Maize,2014,Sep,6960.0,1179.9166666666667,1124.9728448275862
2204,Warangal Urban,2014-10-01,Chillies(Dry),2014,Oct,89.0,5392.727272727273,5394.157303370786
2205,Warangal Urban,2014-10-01,Cotton,2014,Oct,110983.39999999994,3830.140350877193,3849.407651354467
2206,Warangal Urban,2014-10-01,Maize,2014,Oct,68435.0,1323.9473684210527,1322.2432234967487
2207,Warangal Urban,2014-11-01,Chillies(Dry),2014,Nov,158.0,5170.138888888889,5229.537974683544
2208,Warangal Urban,2014-11-01,Cotton,2014,Nov,139426.4379999999,3920.6190476190477,3921.1925965002424
2209,Warangal Urban,2014-11-01,Maize,2014,Nov,65566.79999999999,1215.595238095238,1209.1320683638673
2210,Warangal Urban,2014-11-01,Paddy,2014,Nov,2358.0,1456.4722222222222,1456.4497455470737
2211,Warangal Urban,2014-12-01,Chillies(Dry),2014,Dec,1598.0,5233.717391304348,5205.909887359199
2212,Warangal Urban,2014-12-01,Cotton,2014,Dec,79682.0,3943.478260869565,3952.031826510379
2213,Warangal Urban,2014-12-01,Maize,2014,Dec,12958.0,1191.0,1212.7767016514895
2214,Warangal Urban,2014-12-01,Paddy,2014,Dec,9264.0,1435.2173913043478,1434.978950777202
2215,Warangal Urban,2015-01-01,Chillies(Dry),2015,Jan,34371.0,5610.0,5610.0
2216,Warangal Urban,2015-01-01,Cotton,2015,Jan,58159.799999999996,3871.0526315789475,3887.2558021176137
2217,Warangal Urban,2015-01-01,Maize,2015,Jan,2265.0,1147.4761904761904,1153.2136865342163
2218,Warangal Urban,2015-01-01,Paddy,2015,Jan,8081.0,1464.642857142857,1479.4171513426556
2219,Warangal Urban,2015-02-01,Chillies(Dry),2015,Feb,71694.0,5610.0,5610.0
