,year,season,districtName,mandalName,crop,normalAreaSown,actualAreaSown,file
56663,2017,Kharif,Wanaparthy,Chinnambavi,Maize,694.2,1238.0,File 156
56678,2017,Kharif,Wanaparthy,Amarachintha,Cotton,321.6,291.0,File 156
56679,2017,Kharif,Wanaparthy,Madanapur,Cotton,109.6,7.0,File 156
56680,2017,Kharif,Wanaparthy,Peddamandadi,Cotton,910.8,411.0,File 156
56681,2017,Kharif,Wanaparthy,Ghanpur,Cotton,1408.0,658.0,File 156
56682,2017,Kharif,Wanaparthy,Gopalpet,Cotton,452.8,51.0,File 156
56683,2017,Kharif,Wanaparthy,Revally,Cotton,596.6,42.0,File 156
56684,2017,Kharif,Wanaparthy,Pangal,Cotton,88.8,6.0,File 156
56685,2017,Kharif,Wanaparthy,Wanaparthy,Cotton,107.6,4.0,File 156
56686,2017,Kharif,Wanaparthy,Kothakota,Cotton,96.6,28.0,File 156
56687,2017,Kharif,Wanaparthy,Atmakur,Cotton,134.8,134.0,File 156
56688,2017,Kharif,Wanaparthy,Pebbair,Cotton,25.0,15.0,File 156
56689,2017,Kharif,Wanaparthy,Srirangapur,Cotton,2.6,28.0,File 156
56690,2017,Kharif,Wanaparthy,Weepangandla,Cotton,26.8,0.0,File 156
56691,2017,Kharif,Wanaparthy,Chinnambavi,Cotton,17.0,0.0,File 156
56916,2018,Kharif,Wanaparthy,Amarachintha,Paddy,1336.0,1071.0,File 157
56917,2018,Kharif,Wanaparthy,Madanapur,Paddy,2596.0,4227.0,File 157
56918,2018,Kharif,Wanaparthy,Peddamandadi,Paddy,906.0,427.0,File 157
56919,2018,Kharif,Wanaparthy,Ghanpur,Paddy,1680.0,845.0,File 157
56920,2018,Kharif,Wanaparthy,Gopalpet,Paddy,922.0,648.0,File 157
56921,2018,Kharif,Wanaparthy,Revally,Paddy,577.0,539.0,File 157
56922,2018,Kharif,Wanaparthy,Pangal,Paddy,1819.0,2370.0,File 157
56923,2018,Kharif,Wanaparthy,Wanaparthy,Paddy,1123.0,1328.0,File 157
56924,2018,Kharif,Wanaparthy,Kothakota,Paddy,2707.0,5305.0,File 157
56925,2018,Kharif,Wanaparthy,Atmakur,Paddy,2271.0,4208.0,File 157
56926,2018,Kharif,Wanaparthy,Pebbair,Paddy,3741.0,5811.0,File 157
56927,2018,Kharif,Wanaparthy,Srirangapur,Paddy,1166.0,2003.0,File 157
56928,2018,Kharif,Wanaparthy,Weepangandla,Paddy,1983.0,2482.0,File 157
56929,2018,Kharif,Wanaparthy,Chinnambavi,Paddy,1747.0,2761.0,File 157
56944,2018,Kharif,Wanaparthy,Amarachintha,Maize,0.0,0.0,File 157
56945,2018,Kharif,Wanaparthy,Madanapur,Maize,91.0,3.0,File 157
56946,2018,Kharif,Wanaparthy,Peddamandadi,Maize,1704.0,1369.0,File 157
56947,2018,Kharif,Wanaparthy,Ghanpur,Maize,1526.0,869.0,File 157
56948,2018,Kharif,Wanaparthy,Gopalpet,Maize,6102.749999999998,6105.0,File 157
56949,2018,Kharif,Wanaparthy,Revally,Maize,4722.0,4768.0,File 157
56950,2018,Kharif,Wanaparthy,Pangal,Maize,2044.0,1420.0,File 157
56951,2018,Kharif,Wanaparthy,Wanaparthy,Maize,2620.0,1459.0,File 157
56952,2018,Kharif,Wanaparthy,Kothakota,Maize,158.0,15.0,File 157
56953,2018,Kharif,Wanaparthy,Atmakur,Maize,0.0,3.0,File 157
56954,2018,Kharif,Wanaparthy,Pebbair,Maize,56.0,13.0,File 157
56955,2018,Kharif,Wanaparthy,Srirangapur,Maize,22.0,0.0,File 157
56956,2018,Kharif,Wanaparthy,Weepangandla,Maize,307.0,129.0,File 157
56957,2018,Kharif,Wanaparthy,Chinnambavi,Maize,851.0,1926.0,File 157
56972,2018,Kharif,Wanaparthy,Amarachintha,Cotton,392.0,365.0,File 157
56973,2018,Kharif,Wanaparthy,Madanapur,Cotton,105.0,71.0,File 157
56974,2018,Kharif,Wanaparthy,Peddamandadi,Cotton,804.0,1297.0,File 157
56975,2018,Kharif,Wanaparthy,Ghanpur,Cotton,1178.0,1737.0,File 157
56976,2018,Kharif,Wanaparthy,Gopalpet,Cotton,254.0,422.0,File 157
56977,2018,Kharif,Wanaparthy,Revally,Cotton,330.0,218.0,File 157
56978,2018,Kharif,Wanaparthy,Pangal,Cotton,70.0,25.0,File 157
56979,2018,Kharif,Wanaparthy,Wanaparthy,Cotton,81.0,67.0,File 157
56980,2018,Kharif,Wanaparthy,Kothakota,Cotton,82.0,67.0,File 157
56981,2018,Kharif,Wanaparthy,Atmakur,Cotton,155.0,46.0,File 157
56982,2018,Kharif,Wanaparthy,Pebbair,Cotton,26.0,35.0,File 157
56983,2018,Kharif,Wanaparthy,Srirangapur,Cotton,8.0,3.0,File 157
56984,2018,Kharif,Wanaparthy,Weepangandla,Cotton,17.0,3.0,File 157
56985,2018,Kharif,Wanaparthy,Chinnambavi,Cotton,16.0,24.0,File 157
57210,2019,Kharif,Wanaparthy,Amarachintha,Paddy,1322.4,1068.0,File 158
57211,2019,Kharif,Wanaparthy,Madanapur,Paddy,2956.6,4227.0,File 158
57212,2019,Kharif,Wanaparthy,Peddamandadi,Paddy,792.2,1177.0,File 158
57213,2019,Kharif,Wanaparthy,Ghanpur,Paddy,1434.2,1426.0,File 158
57214,2019,Kharif,Wanaparthy,Gopalpet,Paddy,804.0,1681.0,File 158
57215,2019,Kharif,Wanaparthy,Revally,Paddy,556.6,1912.0,File 158
57216,2019,Kharif,Wanaparthy,Pangal,Paddy,1993.0,2363.0,File 158
57217,2019,Kharif,Wanaparthy,Wanaparthy,Paddy,1177.2,1694.0,File 158
57218,2019,Kharif,Wanaparthy,Kothakota,Paddy,3465.4,5310.0,File 158
57219,2019,Kharif,Wanaparthy,Atmakur,Paddy,2616.0,4115.0,File 158
57220,2019,Kharif,Wanaparthy,Pebbair,Paddy,4145.8,6229.0,File 158
57221,2019,Kharif,Wanaparthy,Srirangapur,Paddy,1400.2,2554.0,File 158
57222,2019,Kharif,Wanaparthy,Weepangandla,Paddy,2058.6,3204.0,File 158
57223,2019,Kharif,Wanaparthy,Chinnambavi,Paddy,1950.4,2656.0,File 158
57238,2019,Kharif,Wanaparthy,Amarachintha,Maize,0.0,0.0,File 158
57239,2019,Kharif,Wanaparthy,Madanapur,Maize,87.8,2.0,File 158
57240,2019,Kharif,Wanaparthy,Peddamandadi,Maize,1608.2,600.0,File 158
57241,2019,Kharif,Wanaparthy,Ghanpur,Maize,1420.0,415.0,File 158
57242,2019,Kharif,Wanaparthy,Gopalpet,Maize,6102.749999999998,1416.0,File 158
57243,2019,Kharif,Wanaparthy,Revally,Maize,4640.2,1638.0,File 158
57244,2019,Kharif,Wanaparthy,Pangal,Maize,2084.8,1686.0,File 158
57245,2019,Kharif,Wanaparthy,Wanaparthy,Maize,2637.8,684.0,File 158
57246,2019,Kharif,Wanaparthy,Kothakota,Maize,137.2,38.0,File 158
57247,2019,Kharif,Wanaparthy,Atmakur,Maize,0.6,0.0,File 158
57248,2019,Kharif,Wanaparthy,Pebbair,Maize,48.8,149.0,File 158
57249,2019,Kharif,Wanaparthy,Srirangapur,Maize,19.4,13.0,File 158
57250,2019,Kharif,Wanaparthy,Weepangandla,Maize,310.4,114.0,File 158
57251,2019,Kharif,Wanaparthy,Chinnambavi,Maize,1168.0,2927.0,File 158
57266,2019,Kharif,Wanaparthy,Amarachintha,Cotton,417.8,337.0,File 158
57267,2019,Kharif,Wanaparthy,Madanapur,Cotton,111.2,57.0,File 158
57268,2019,Kharif,Wanaparthy,Peddamandadi,Cotton,866.0,717.0,File 158
57269,2019,Kharif,Wanaparthy,Ghanpur,Cotton,1192.2,982.0,File 158
57270,2019,Kharif,Wanaparthy,Gopalpet,Cotton,183.2,271.0,File 158
57271,2019,Kharif,Wanaparthy,Revally,Cotton,208.4,115.0,File 158
57272,2019,Kharif,Wanaparthy,Pangal,Cotton,59.4,9.0,File 158
57273,2019,Kharif,Wanaparthy,Wanaparthy,Cotton,63.0,65.0,File 158
57274,2019,Kharif,Wanaparthy,Kothakota,Cotton,72.2,37.0,File 158
57275,2019,Kharif,Wanaparthy,Atmakur,Cotton,131.0,80.0,File 158
57276,2019,Kharif,Wanaparthy,Pebbair,Cotton,31.0,32.0,File 158
57277,2019,Kharif,Wanaparthy,Srirangapur,Cotton,7.8,3.0,File 158
57278,2019,Kharif,Wanaparthy,Weepangandla,Cotton,17.2,0.0,File 158
57279,2019,Kharif,Wanaparthy,Chinnambavi,Cotton,21.0,32.0,File 158
57504,2017,Rabi,Wanaparthy,Amarachintha,Paddy,554.4,1120.0,File 159
57505,2017,Rabi,Wanaparthy,Madanapur,Paddy,1769.0,1902.0,File 159
57506,2017,Rabi,Wanaparthy,Peddamandadi,Paddy,401.8,446.0,File 159
57507,2017,Rabi,Wanaparthy,Ghanpur,Paddy,565.4,403.0,File 159
57508,2017,Rabi,Wanaparthy,Gopalpet,Paddy,358.8,873.0,File 159
57509,2017,Rabi,Wanaparthy,Revally,Paddy,295.0,622.0,File 159
57510,2017,Rabi,Wanaparthy,Pangal,Paddy,352.8,889.0,File 159
57511,2017,Rabi,Wanaparthy,Wanaparthy,Paddy,285.0,735.0,File 159
57512,2017,Rabi,Wanaparthy,Kothakota,Paddy,1324.6,2579.0,File 159
57513,2017,Rabi,Wanaparthy,Atmakur,Paddy,893.6,963.0,File 159
57514,2017,Rabi,Wanaparthy,Pebbair,Paddy,644.6,1459.0,File 159
57515,2017,Rabi,Wanaparthy,Srirangapur,Paddy,287.2,606.0,File 159
57516,2017,Rabi,Wanaparthy,Weepangandla,Paddy,482.8,1180.0,File 159
57517,2017,Rabi,Wanaparthy,Chinnambavi,Paddy,117.0,287.0,File 159
57532,2017,Rabi,Wanaparthy,Amarachintha,Maize,0.0,0.0,File 159
57533,2017,Rabi,Wanaparthy,Madanapur,Maize,1.6,32.0,File 159
57534,2017,Rabi,Wanaparthy,Peddamandadi,Maize,1.8,0.0,File 159
57535,2017,Rabi,Wanaparthy,Ghanpur,Maize,0.0,0.0,File 159
57536,2017,Rabi,Wanaparthy,Gopalpet,Maize,0.0,0.0,File 159
57537,2017,Rabi,Wanaparthy,Revally,Maize,1.6,0.0,File 159
57538,2017,Rabi,Wanaparthy,Pangal,Maize,1.0,15.0,File 159
57539,2017,Rabi,Wanaparthy,Wanaparthy,Maize,0.0,6.0,File 159
57540,2017,Rabi,Wanaparthy,Kothakota,Maize,5.0,6.0,File 159
57541,2017,Rabi,Wanaparthy,Atmakur,Maize,0.0,0.0,File 159
57542,2017,Rabi,Wanaparthy,Pebbair,Maize,132.2,64.0,File 159
57543,2017,Rabi,Wanaparthy,Srirangapur,Maize,0.0,0.0,File 159
57544,2017,Rabi,Wanaparthy,Weepangandla,Maize,0.8,0.0,File 159
57545,2017,Rabi,Wanaparthy,Chinnambavi,Maize,314.0,171.0,File 159
57560,2017,Rabi,Wanaparthy,Amarachintha,Cotton,0.0,0.0,File 159
57561,2017,Rabi,Wanaparthy,Madanapur,Cotton,0.0,0.0,File 159
57562,2017,Rabi,Wanaparthy,Peddamandadi,Cotton,0.0,0.0,File 159
57563,2017,Rabi,Wanaparthy,Ghanpur,Cotton,0.0,0.0,File 159
57564,2017,Rabi,Wanaparthy,Gopalpet,Cotton,0.0,0.0,File 159
57565,2017,Rabi,Wanaparthy,Revally,Cotton,0.0,0.0,File 159
57566,2017,Rabi,Wanaparthy,Pangal,Cotton,0.0,0.0,File 159
57567,2017,Rabi,Wanaparthy,Wanaparthy,Cotton,0.0,0.0,File 159
57568,2017,Rabi,Wanaparthy,Kothakota,Cotton,0.0,0.0,File 159
57569,2017,Rabi,Wanaparthy,Atmakur,Cotton,0.0,0.0,File 159
57570,2017,Rabi,Wanaparthy,Pebbair,Cotton,0.0,0.0,File 159
57571,2017,Rabi,Wanaparthy,Srirangapur,Cotton,0.0,0.0,File 159
57572,2017,Rabi,Wanaparthy,Weepangandla,Cotton,0.0,0.0,File 159
57573,2017,Rabi,Wanaparthy,Chinnambavi,Cotton,0.0,0.0,File 159
57798,2018,Rabi,Wanaparthy,Amarachintha,Paddy,649.0,999.0,File 160
57799,2018,Rabi,Wanaparthy,Madanapur,Paddy,1792.0,2354.0,File 160
57800,2018,Rabi,Wanaparthy,Peddamandadi,Paddy,440.0,784.0,File 160
57801,2018,Rabi,Wanaparthy,Ghanpur,Paddy,484.0,815.0,File 160
57802,2018,Rabi,Wanaparthy,Gopalpet,Paddy,503.0,1618.0,File 160
57803,2018,Rabi,Wanaparthy,Revally,Paddy,308.0,1241.0,File 160
57804,2018,Rabi,Wanaparthy,Pangal,Paddy,473.0,2831.0,File 160
57805,2018,Rabi,Wanaparthy,Wanaparthy,Paddy,371.0,1275.0,File 160
57806,2018,Rabi,Wanaparthy,Kothakota,Paddy,1514.0,2176.0,File 160
57807,2018,Rabi,Wanaparthy,Atmakur,Paddy,832.0,2139.0,File 160
57808,2018,Rabi,Wanaparthy,Pebbair,Paddy,791.0,1949.0,File 160
57809,2018,Rabi,Wanaparthy,Srirangapur,Paddy,357.0,1131.0,File 160
57810,2018,Rabi,Wanaparthy,Weepangandla,Paddy,654.0,1777.0,File 160
57811,2018,Rabi,Wanaparthy,Chinnambavi,Paddy,152.0,736.0,File 160
57826,2018,Rabi,Wanaparthy,Amarachintha,Maize,0.0,0.0,File 160
57827,2018,Rabi,Wanaparthy,Madanapur,Maize,8.0,3.0,File 160
57828,2018,Rabi,Wanaparthy,Peddamandadi,Maize,2.0,0.0,File 160
57829,2018,Rabi,Wanaparthy,Ghanpur,Maize,0.0,0.0,File 160
57830,2018,Rabi,Wanaparthy,Gopalpet,Maize,0.0,0.0,File 160
57831,2018,Rabi,Wanaparthy,Revally,Maize,0.0,0.0,File 160
57832,2018,Rabi,Wanaparthy,Pangal,Maize,4.0,3.0,File 160
57833,2018,Rabi,Wanaparthy,Wanaparthy,Maize,1.0,0.0,File 160
57834,2018,Rabi,Wanaparthy,Kothakota,Maize,3.0,0.0,File 160
57835,2018,Rabi,Wanaparthy,Atmakur,Maize,0.0,0.0,File 160
57836,2018,Rabi,Wanaparthy,Pebbair,Maize,145.0,49.0,File 160
57837,2018,Rabi,Wanaparthy,Srirangapur,Maize,0.0,0.0,File 160
57838,2018,Rabi,Wanaparthy,Weepangandla,Maize,1.0,2.0,File 160
57839,2018,Rabi,Wanaparthy,Chinnambavi,Maize,336.0,81.0,File 160
57854,2018,Rabi,Wanaparthy,Amarachintha,Cotton,0.0,0.0,File 160
57855,2018,Rabi,Wanaparthy,Madanapur,Cotton,0.0,0.0,File 160
57856,2018,Rabi,Wanaparthy,Peddamandadi,Cotton,0.0,0.0,File 160
57857,2018,Rabi,Wanaparthy,Ghanpur,Cotton,0.0,0.0,File 160
57858,2018,Rabi,Wanaparthy,Gopalpet,Cotton,0.0,0.0,File 160
57859,2018,Rabi,Wanaparthy,Revally,Cotton,0.0,0.0,File 160
57860,2018,Rabi,Wanaparthy,Pangal,Cotton,0.0,0.0,File 160
57861,2018,Rabi,Wanaparthy,Wanaparthy,Cotton,0.0,0.0,File 160
57862,2018,Rabi,Wanaparthy,Kothakota,Cotton,0.0,0.0,File 160
57863,2018,Rabi,Wanaparthy,Atmakur,Cotton,0.0,0.0,File 160
57864,2018,Rabi,Wanaparthy,Pebbair,Cotton,0.0,0.0,File 160
57865,2018,Rabi,Wanaparthy,Srirangapur,Cotton,0.0,0.0,File 160
57866,2018,Rabi,Wanaparthy,Weepangandla,Cotton,0.0,0.0,File 160
57867,2018,Rabi,Wanaparthy,Chinnambavi,Cotton,0.0,0.0,File 160
58092,2017,Rabi,Wanaparthy,Amarachintha,Paddy,554.4,1120.0,File 161
58093,2017,Rabi,Wanaparthy,Madanapur,Paddy,1769.0,1902.0,File 161
58094,2017,Rabi,Wanaparthy,Peddamandadi,Paddy,401.8,446.0,File 161
58095,2017,Rabi,Wanaparthy,Ghanpur,Paddy,565.4,403.0,File 161
58096,2017,Rabi,Wanaparthy,Gopalpet,Paddy,358.8,873.0,File 161
58097,2017,Rabi,Wanaparthy,Revally,Paddy,295.0,622.0,File 161
58098,2017,Rabi,Wanaparthy,Pangal,Paddy,352.8,889.0,File 161
58099,2017,Rabi,Wanaparthy,Wanaparthy,Paddy,285.0,735.0,File 161
58100,2017,Rabi,Wanaparthy,Kothakota,Paddy,1324.6,2579.0,File 161
58101,2017,Rabi,Wanaparthy,Atmakur,Paddy,893.6,963.0,File 161
58102,2017,Rabi,Wanaparthy,Pebbair,Paddy,644.6,1459.0,File 161
58103,2017,Rabi,Wanaparthy,Srirangapur,Paddy,287.2,606.0,File 161
58104,2017,Rabi,Wanaparthy,Weepangandla,Paddy,482.8,1180.0,File 161
58105,2017,Rabi,Wanaparthy,Chinnambavi,Paddy,117.0,287.0,File 161
58120,2017,Rabi,Wanaparthy,Amarachintha,Maize,0.0,0.0,File 161
58121,2017,Rabi,Wanaparthy,Madanapur,Maize,1.6,32.0,File 161
58122,2017,Rabi,Wanaparthy,Peddamandadi,Maize,1.8,0.0,File 161
58123,2017,Rabi,Wanaparthy,Ghanpur,Maize,0.0,0.0,File 161
58124,2017,Rabi,Wanaparthy,Gopalpet,Maize,0.0,0.0,File 161
58125,2017,Rabi,Wanaparthy,Revally,Maize,1.6,0.0,File 161
58126,2017,Rabi,Wanaparthy,Pangal,Maize,1.0,15.0,File 161
58127,2017,Rabi,Wanaparthy,Wanaparthy,Maize,0.0,6.0,File 161
58128,2017,Rabi,Wanaparthy,Kothakota,Maize,5.0,6.0,File 161
58129,2017,Rabi,Wanaparthy,Atmakur,Maize,0.0,0.0,File 161
58130,2017,Rabi,Wanaparthy,Pebbair,Maize,132.2,64.0,File 161
58131,2017,Rabi,Wanaparthy,Srirangapur,Maize,0.0,0.0,File 161
58132,2017,Rabi,Wanaparthy,Weepangandla,Maize,0.8,0.0,File 161
58133,2017,Rabi,Wanaparthy,Chinnambavi,Maize,314.0,171.0,File 161
58148,2017,Rabi,Wanaparthy,Amarachintha,Cotton,0.0,0.0,File 161
58149,2017,Rabi,Wanaparthy,Madanapur,Cotton,0.0,0.0,File 161
58150,2017,Rabi,Wanaparthy,Peddamandadi,Cotton,0.0,0.0,File 161
58151,2017,Rabi,Wanaparthy,Ghanpur,Cotton,0.0,0.0,File 161
58152,2017,Rabi,Wanaparthy,Gopalpet,Cotton,0.0,0.0,File 161
58153,2017,Rabi,Wanaparthy,Revally,Cotton,0.0,0.0,File 161
58154,2017,Rabi,Wanaparthy,Pangal,Cotton,0.0,0.0,File 161
58155,2017,Rabi,Wanaparthy,Wanaparthy,Cotton,0.0,0.0,File 161
58156,2017,Rabi,Wanaparthy,Kothakota,Cotton,0.0,0.0,File 161
58157,2017,Rabi,Wanaparthy,Atmakur,Cotton,0.0,0.0,File 161
58158,2017,Rabi,Wanaparthy,Pebbair,Cotton,0.0,0.0,File 161
58159,2017,Rabi,Wanaparthy,Srirangapur,Cotton,0.0,0.0,File 161
58160,2017,Rabi,Wanaparthy,Weepangandla,Cotton,0.0,0.0,File 161
58161,2017,Rabi,Wanaparthy,Chinnambavi,Cotton,0.0,0.0,File 161
58386,2017,Kharif,Warangal (Rural),Parkal,Paddy,2755.0,2738.0,File 162
58387,2017,Kharif,Warangal (Rural),Shyampet,Paddy,1890.0,1919.0,File 162
58388,2017,Kharif,Warangal (Rural),Damera,Paddy,,1147.0,File 162
58389,2017,Kharif,Warangal (Rural),Geesugonda,Paddy,981.0,1029.0,File 162
58390,2017,Kharif,Warangal (Rural),Atmakur,Paddy,2125.0,915.0,File 162
58391,2017,Kharif,Warangal (Rural),Dugondi,Paddy,1055.0,1313.0,File 162
58392,2017,Kharif,Warangal (Rural),Nallabelly,Paddy,2092.0,2093.0,File 162
58393,2017,Kharif,Warangal (Rural),Narsampet,Paddy,2758.0,3186.0,File 162
58394,2017,Kharif,Warangal (Rural),Khanapur,Paddy,4780.0,4981.0,File 162
58395,2017,Kharif,Warangal (Rural),Chennaraopet,Paddy,2340.0,1780.0,File 162
58396,2017,Kharif,Warangal (Rural),Sangem,Paddy,1635.0,1769.0,File 162
58397,2017,Kharif,Warangal (Rural),Wardhannapet,Paddy,2530.0,1143.0,File 162
58398,2017,Kharif,Warangal (Rural),Rayaparthy,Paddy,1760.0,2249.0,File 162
58399,2017,Kharif,Warangal (Rural),Parvathagiri,Paddy,1740.0,1255.0,File 162
58400,2017,Kharif,Warangal (Rural),Nekkonda,Paddy,2472.0,2647.0,File 162
58401,2017,Kharif,Warangal (Rural),Parkal,Maize,495.0,441.0,File 162
58402,2017,Kharif,Warangal (Rural),Shyampet,Maize,540.0,540.0,File 162
58403,2017,Kharif,Warangal (Rural),Damera,Maize,,534.0,File 162
58404,2017,Kharif,Warangal (Rural),Geesugonda,Maize,3237.0,2988.0,File 162
58405,2017,Kharif,Warangal (Rural),Atmakur,Maize,1258.0,714.0,File 162
58406,2017,Kharif,Warangal (Rural),Dugondi,Maize,2200.0,1740.0,File 162
58407,2017,Kharif,Warangal (Rural),Nallabelly,Maize,1110.0,1383.0,File 162
58408,2017,Kharif,Warangal (Rural),Narsampet,Maize,1820.0,1490.0,File 162
58409,2017,Kharif,Warangal (Rural),Khanapur,Maize,487.0,569.0,File 162
58410,2017,Kharif,Warangal (Rural),Chennaraopet,Maize,1859.0,1999.0,File 162
58411,2017,Kharif,Warangal (Rural),Sangem,Maize,2050.0,3217.0,File 162
58412,2017,Kharif,Warangal (Rural),Wardhannapet,Maize,2695.0,816.0,File 162
58413,2017,Kharif,Warangal (Rural),Rayaparthy,Maize,1120.0,1142.0,File 162
58414,2017,Kharif,Warangal (Rural),Parvathagiri,Maize,1100.0,876.0,File 162
58415,2017,Kharif,Warangal (Rural),Nekkonda,Maize,1450.0,2099.0,File 162
58521,2017,Kharif,Warangal (Rural),Parkal,Cotton,6102.749999999998,5810.0,File 162
58522,2017,Kharif,Warangal (Rural),Shyampet,Cotton,3310.0,3310.0,File 162
58523,2017,Kharif,Warangal (Rural),Damera,Cotton,,5362.0,File 162
58524,2017,Kharif,Warangal (Rural),Geesugonda,Cotton,4034.0,3853.0,File 162
58525,2017,Kharif,Warangal (Rural),Atmakur,Cotton,6102.749999999998,4409.0,File 162
58526,2017,Kharif,Warangal (Rural),Dugondi,Cotton,4095.0,4152.0,File 162
58527,2017,Kharif,Warangal (Rural),Nallabelly,Cotton,2640.0,2967.0,File 162
58528,2017,Kharif,Warangal (Rural),Narsampet,Cotton,1150.0,2448.0,File 162
58529,2017,Kharif,Warangal (Rural),Khanapur,Cotton,833.0,741.0,File 162
58530,2017,Kharif,Warangal (Rural),Chennaraopet,Cotton,3100.0,2504.0,File 162
58531,2017,Kharif,Warangal (Rural),Sangem,Cotton,6102.749999999998,6065.0,File 162
58532,2017,Kharif,Warangal (Rural),Wardhannapet,Cotton,4850.0,3934.0,File 162
58533,2017,Kharif,Warangal (Rural),Rayaparthy,Cotton,4565.0,5860.0,File 162
58534,2017,Kharif,Warangal (Rural),Parvathagiri,Cotton,3800.0,4678.0,File 162
58535,2017,Kharif,Warangal (Rural),Nekkonda,Cotton,3950.0,4087.0,File 162
58596,2018,Kharif,Warangal (Rural),Parkal,Paddy,2695.0,2336.0,File 163
58597,2018,Kharif,Warangal (Rural),Shyampet,Paddy,1815.0,2329.0,File 163
58598,2018,Kharif,Warangal (Rural),Damera,Paddy,231.0,1219.0,File 163
58599,2018,Kharif,Warangal (Rural),Geesugonda,Paddy,1222.0,1225.0,File 163
58600,2018,Kharif,Warangal (Rural),Atmakur,Paddy,1916.0,2028.0,File 163
58601,2018,Kharif,Warangal (Rural),Dugondi,Paddy,1434.0,2034.0,File 163
58602,2018,Kharif,Warangal (Rural),Nallabelly,Paddy,1972.0,2029.0,File 163
58603,2018,Kharif,Warangal (Rural),Narsampet,Paddy,2386.0,3217.0,File 163
58604,2018,Kharif,Warangal (Rural),Khanapur,Paddy,4142.0,5155.0,File 163
58605,2018,Kharif,Warangal (Rural),Chennaraopet,Paddy,2739.0,2650.0,File 163
58606,2018,Kharif,Warangal (Rural),Sangem,Paddy,1669.0,1995.0,File 163
58607,2018,Kharif,Warangal (Rural),Wardhannapet,Paddy,2720.0,1944.0,File 163
58608,2018,Kharif,Warangal (Rural),Rayaparthy,Paddy,2664.0,3213.0,File 163
58609,2018,Kharif,Warangal (Rural),Parvathagiri,Paddy,1712.0,1816.0,File 163
58610,2018,Kharif,Warangal (Rural),Nekkonda,Paddy,2637.0,2907.0,File 163
58611,2018,Kharif,Warangal (Rural),Parkal,Maize,371.0,250.0,File 163
58612,2018,Kharif,Warangal (Rural),Shyampet,Maize,578.0,495.0,File 163
58613,2018,Kharif,Warangal (Rural),Damera,Maize,107.0,544.0,File 163
58614,2018,Kharif,Warangal (Rural),Geesugonda,Maize,2341.0,1946.0,File 163
58615,2018,Kharif,Warangal (Rural),Atmakur,Maize,1354.0,680.0,File 163
58616,2018,Kharif,Warangal (Rural),Dugondi,Maize,1531.0,1392.0,File 163
58617,2018,Kharif,Warangal (Rural),Nallabelly,Maize,976.0,1130.0,File 163
58618,2018,Kharif,Warangal (Rural),Narsampet,Maize,1085.0,1426.0,File 163
58619,2018,Kharif,Warangal (Rural),Khanapur,Maize,548.0,563.0,File 163
58620,2018,Kharif,Warangal (Rural),Chennaraopet,Maize,1738.0,1601.0,File 163
58621,2018,Kharif,Warangal (Rural),Sangem,Maize,2140.0,1918.0,File 163
58622,2018,Kharif,Warangal (Rural),Wardhannapet,Maize,1330.0,896.0,File 163
58623,2018,Kharif,Warangal (Rural),Rayaparthy,Maize,958.0,491.0,File 163
58624,2018,Kharif,Warangal (Rural),Parvathagiri,Maize,944.0,913.0,File 163
58625,2018,Kharif,Warangal (Rural),Nekkonda,Maize,1531.0,1558.0,File 163
58731,2018,Kharif,Warangal (Rural),Parkal,Cotton,6102.749999999998,6392.999999999998,File 163
58732,2018,Kharif,Warangal (Rural),Shyampet,Cotton,3775.0,3913.0,File 163
58733,2018,Kharif,Warangal (Rural),Damera,Cotton,1072.0,5254.0,File 163
58734,2018,Kharif,Warangal (Rural),Geesugonda,Cotton,5467.0,5187.0,File 163
58735,2018,Kharif,Warangal (Rural),Atmakur,Cotton,6102.749999999998,4354.0,File 163
58736,2018,Kharif,Warangal (Rural),Dugondi,Cotton,5034.0,5327.0,File 163
58737,2018,Kharif,Warangal (Rural),Nallabelly,Cotton,3416.0,3747.0,File 163
58738,2018,Kharif,Warangal (Rural),Narsampet,Cotton,2753.0,3131.0,File 163
58739,2018,Kharif,Warangal (Rural),Khanapur,Cotton,1617.0,817.0,File 163
58740,2018,Kharif,Warangal (Rural),Chennaraopet,Cotton,4155.0,3658.0,File 163
58741,2018,Kharif,Warangal (Rural),Sangem,Cotton,6102.749999999998,6392.999999999998,File 163
58742,2018,Kharif,Warangal (Rural),Wardhannapet,Cotton,6102.749999999998,5325.0,File 163
58743,2018,Kharif,Warangal (Rural),Rayaparthy,Cotton,6102.749999999998,6392.999999999998,File 163
58744,2018,Kharif,Warangal (Rural),Parvathagiri,Cotton,5094.0,5409.0,File 163
58745,2018,Kharif,Warangal (Rural),Nekkonda,Cotton,4994.0,5668.0,File 163
58806,2019,Kharif,Warangal (Rural),Parkal,Paddy,2556.4,2919.0,File 164
58807,2019,Kharif,Warangal (Rural),Shyampet,Paddy,1892.4,2563.0,File 164
58808,2019,Kharif,Warangal (Rural),Damera,Paddy,1977.0,1314.0,File 164
58809,2019,Kharif,Warangal (Rural),Geesugonda,Paddy,1202.0,1284.0,File 164
58810,2019,Kharif,Warangal (Rural),Atmakur,Paddy,1762.2,1836.0,File 164
58811,2019,Kharif,Warangal (Rural),Dugondi,Paddy,1510.0,2153.0,File 164
